date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.076845,375.3953850818341,377.63396860946165,374.81180116147056,377.2524038313014,5651472,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.076845,379.4460655492907,381.3673594901898,377.14560934882945,379.8380625291376,1824498,50.0,50.0,0.34,0.34,0.34
2026-05-10 01:20:38.076845,382.4561827737963,383.4639703904127,381.67645610626874,382.9133570904898,1647337,50.0,50.0,0.77,0.77,0.77
2026-05-11 01:20:38.076845,382.02308841318074,385.7433508234782,381.0664549361089,383.0451079519475,6051055,50.0,50.0,0.6,0.6,0.6
2026-05-12 01:20:38.076845,383.5122696805059,385.24016748844593,383.5689793104493,384.4231963523341,6744368,50.0,50.0,0.77,0.77,0.77
2026-05-13 01:20:38.076845,380.62542089683643,383.05423891868276,379.69957704053013,381.52990330635214,6319486,50.0,50.0,-0.21,0.01,0.01
2026-05-14 01:20:38.076845,379.26026525580943,383.4957530433253,380.3352448271762,380.5914949053202,1811234,50.0,50.0,-0.5,-0.2,-0.2
2026-05-15 01:20:38.076845,380.26195182971975,382.6354212349215,381.13527765505626,382.0595664791721,5733797,50.0,50.0,-0.07,0.16,0.16
2026-05-16 01:20:38.076845,380.59800357983744,383.17700162002126,380.1026911483634,381.6445448396825,6724829,54.17,51.39,-0.11,0.04,0.04
2026-05-17 01:20:38.076845,381.8636056493654,385.310779579637,382.1039425686508,383.15535137325514,5395901,59.41,54.06,0.36,0.4,0.4
2026-05-18 01:20:38.076845,381.1498897080005,383.08121284345174,380.1306639699413,382.20972818892744,5468857,53.45,53.86,0.07,0.02,0.13
2026-05-19 01:20:38.076845,378.82584733199764,381.2039598210686,379.0666017474292,379.68479717764626,7718667,38.72,48.81,-0.54,-0.64,-0.48
2026-05-20 01:20:38.076845,380.60074998421214,384.889659267112,381.8973154496302,382.2297030273673,5669718,42.7,46.78,0.12,0.05,0.17
2026-05-21 01:20:38.076845,379.84165818042254,381.6772945494514,379.0047310289543,381.11370514517006,2793642,39.61,44.39,-0.15,-0.2,-0.11
2026-05-22 01:20:38.076845,377.61651382828944,379.15370048383664,376.910449430099,378.4437642348105,3296167,32.49,40.42,-0.6,-0.74,-0.76
2026-05-23 01:20:38.076845,373.10466676305316,376.49780452879634,373.1696597955651,374.80436873822055,4925343,26.15,35.67,-1.17,-1.52,-1.61
2026-05-24 01:20:38.076845,376.57194656359354,379.77622729051023,375.24654152782074,376.8646002449589,2833162,27.58,32.97,-0.48,-0.88,-1.01
2026-05-25 01:20:38.076845,378.11657609757873,378.19198994366525,376.9820652428562,378.1320126078124,2436429,32.01,32.65,0.07,-0.45,-0.64
2026-05-26 01:20:38.076845,375.5920590631181,378.3866896451496,376.1687677324801,377.4374671727833,2094228,33.48,32.93,0.08,-0.52,-0.78
2026-05-27 01:20:38.076845,379.1935226539512,382.1995808045035,377.01238309062927,379.65396709483093,9190190,40.76,35.54,0.6,0.16,-0.18
2026-05-28 01:20:38.076845,377.49119227041524,381.8560346205979,377.970559079818,379.0411196657874,1791022,43.87,38.32,0.22,0.08,-0.37
2026-05-29 01:20:38.076845,380.52173703859603,383.6274517191844,380.319215902266,382.184117182145,5179244,57.98,44.87,0.76,0.84,0.43
2026-05-30 01:20:38.076845,377.942516982734,381.83623853404737,378.3076891652199,379.19094921806254,9980737,57.85,49.2,-0.08,0.13,-0.31
2026-05-31 01:20:38.076845,379.8240147035936,380.71894899746394,378.32413120375713,380.32542141074725,7772176,61.37,53.26,0.06,0.45,0.02
2026-06-01 01:20:38.076845,377.89848569547,382.6255382261239,377.080441847858,379.6846692547147,3448545,58.57,55.03,-0.11,0.25,-0.08
2026-06-02 01:20:38.076845,378.417919763903,381.5322156829572,376.86189068337865,379.65759061626545,4890233,54.64,54.9,-0.14,0.12,-0.07
2026-06-03 01:20:38.076845,374.97173438619643,377.054184645892,374.45416551362854,375.79229452830174,1205574,41.29,50.36,-0.83,-0.88,-1.02
2026-06-04 01:20:38.076845,373.3903602047326,374.89709774385034,372.7421071125381,374.47502652290945,7334109,32.83,44.52,-0.93,-1.13,-1.27
2026-06-05 01:20:38.076845,372.38576959929253,374.1704746245363,372.91678424179344,373.9171066053184,4876062,25.49,38.17,-0.74,-1.18,-1.32
2026-06-06 01:20:38.076845,370.45814062541257,373.29092958574944,371.1435839842109,371.72519743379087,8007198,18.54,31.63,-0.9,-1.56,-1.75
