date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.097475,404.4875543601128,408.78509814394005,405.5821885138732,406.16776371639787,3667018,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.097475,405.8820410084056,409.02006929780595,406.6321627290706,406.8310540892549,8197097,50.0,50.0,0.08,0.08,0.08
2026-05-10 01:20:38.097475,404.45687701435975,406.204109141313,404.11150659013197,405.3466474370904,3038791,50.0,50.0,-0.19,-0.19,-0.19
2026-05-11 01:20:38.097475,406.06083219975613,407.9883119329058,405.2675557626292,406.2016152843105,4487575,50.0,50.0,0.02,0.02,0.02
2026-05-12 01:20:38.097475,409.53291904273783,412.45769176436374,409.99298891010034,410.5506105099619,8679538,50.0,50.0,0.87,0.87,0.87
2026-05-13 01:20:38.097475,410.82733486984137,414.2798218750295,410.6020539190103,412.26871178040545,1243514,50.0,50.0,0.99,1.07,1.07
2026-05-14 01:20:38.097475,408.66785667656654,411.3872420592478,407.1028979640263,410.03242109827016,9144084,50.0,50.0,0.28,0.45,0.45
2026-05-15 01:20:38.097475,412.62370563900936,415.39435479639343,410.8555408362915,413.5417484253289,5405424,50.0,50.0,0.74,1.14,1.14
2026-05-16 01:20:38.097475,415.123582195093,419.28959680115713,414.6375043645594,416.64865620199714,9474255,60.87,53.62,0.98,1.69,1.69
2026-05-17 01:20:38.097475,418.5133287076112,420.3041024350229,418.7900123782338,419.7506165046497,3449853,72.77,60.01,1.28,2.2,2.2
2026-05-18 01:20:38.097475,419.0123974530889,422.0049220927036,417.09236277054805,419.17313778838474,6715505,76.57,65.53,0.8,1.73,1.86
2026-05-19 01:20:38.097475,417.00600381448356,419.5651821749375,415.2973820338697,418.24841996689446,7651221,76.9,69.32,0.19,1.23,1.5
2026-05-20 01:20:38.097475,415.4647762771778,416.98227065364154,414.4030088477949,416.27114127207403,5313399,71.77,70.14,-0.42,0.48,0.94
2026-05-21 01:20:38.097475,416.2269932063672,418.2728495616506,415.0083254995107,417.69114948396196,2960275,71.53,70.6,-0.13,0.55,1.19
2026-05-22 01:20:38.097475,418.5871172832994,420.2812162023892,416.6300448887159,419.2702238840265,1954367,74.91,72.04,0.27,0.72,1.47
2026-05-23 01:20:38.097475,421.02929020730323,423.37511354227274,418.46775646654254,421.2175882252216,2794758,77.53,73.87,0.64,0.97,1.82
2026-05-24 01:20:38.097475,420.30123685553747,424.28190259506965,419.792936602659,422.24805469573164,1517531,78.15,75.3,0.69,0.92,1.94
2026-05-25 01:20:38.097475,423.4260924355938,426.7262051097481,423.43139999220597,423.7555314767744,2531085,77.4,76.0,0.69,1.03,2.18
2026-05-26 01:20:38.097475,424.75523340243967,425.81747755517546,422.79896933760955,424.9288045213612,7194128,80.07,77.36,0.63,1.11,2.33
2026-05-27 01:20:38.097475,428.17141731005756,429.5863987837718,426.8954312290626,428.3550901218844,4091302,84.01,79.57,1.0,1.72,2.99
2026-05-28 01:20:38.097475,426.83918338743536,430.7515329279142,427.91365557137806,428.7041918175857,3347878,85.17,81.44,0.73,1.57,2.79
2026-05-29 01:20:38.097475,429.1489865136329,431.8934500170598,427.084478932835,429.7038285940254,1628631,85.79,82.89,0.61,1.53,2.75
2026-05-30 01:20:38.097475,429.67812301210506,434.1847582854046,430.9212928105797,431.4737739642977,1011473,85.38,83.72,0.66,1.59,2.85
2026-05-31 01:20:38.097475,428.1245481007541,431.7986132758707,428.64678192255406,428.921116916017,1895748,79.09,82.18,-0.12,0.72,1.97
2026-06-01 01:20:38.097475,429.7525958279667,431.89786402722615,427.78093364231944,430.0278402829854,1803000,76.43,80.26,0.06,0.72,2.0
2026-06-02 01:20:38.097475,426.6283200889245,429.31158577896116,424.9872657799561,427.6532566308895,2075794,65.17,75.23,-0.44,0.02,1.25
2026-06-03 01:20:38.097475,427.56316379549776,428.5767720167086,428.46416247763887,428.5715831047309,2411594,60.34,70.27,-0.18,0.08,1.24
2026-06-04 01:20:38.097475,428.6498852623757,431.74199334259015,429.3970628010684,430.4701743034588,3327721,60.1,66.88,0.31,0.37,1.49
2026-06-05 01:20:38.097475,427.8892538468019,429.18163033833935,426.80735227102036,428.28945104065696,6643827,52.03,61.93,-0.17,-0.22,0.84
2026-06-06 01:20:38.097475,429.0168514669798,430.78390103448754,428.06060022515146,430.0896986064695,4861042,53.18,59.01,0.25,0.16,1.14
