date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.102234,415.66668700679054,418.45322202237645,414.2943475501534,416.0035924672544,8112944,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.102234,417.81848310881264,418.6226096896843,418.11854866175764,418.4820830843495,5278022,50.0,50.0,0.3,0.3,0.3
2026-05-10 01:20:38.102234,412.87268432732895,414.7339059658445,411.71588162674584,414.01723415682727,4616627,50.0,50.0,-0.52,-0.52,-0.52
2026-05-11 01:20:38.102234,415.24246110226073,417.1047194693394,415.7642555470103,415.86998486143176,1879592,50.0,50.0,-0.05,-0.05,-0.05
2026-05-12 01:20:38.102234,414.3257606972551,416.8486280963368,416.01933044314643,416.03382762426884,5153420,50.0,50.0,-0.01,-0.01,-0.01
2026-05-13 01:20:38.102234,414.94980066566785,415.55463818869623,414.6976514102783,415.1915526078048,9659894,50.0,50.0,-0.17,-0.18,-0.18
2026-05-14 01:20:38.102234,415.4736412937822,419.4072043726763,415.9619334299367,417.06446101595736,3518229,50.0,50.0,0.34,0.23,0.23
2026-05-15 01:20:38.102234,416.6423429445857,420.59735077973215,418.2486434467177,418.6185878842223,1010973,50.0,50.0,0.5,0.53,0.53
2026-05-16 01:20:38.102234,419.65171303924524,424.1013583425548,419.3631850714141,421.19669343208426,8161169,58.85,52.95,0.86,1.02,1.02
2026-05-17 01:20:38.102234,423.9614680587341,427.426289163088,422.2767724583932,424.9895283070831,4065764,67.4,57.77,1.33,1.73,1.73
2026-05-18 01:20:38.102234,422.1741685694484,425.1279164173032,421.826182088601,423.1680239856236,4597272,69.23,61.59,0.51,1.12,1.18
2026-05-19 01:20:38.102234,421.77490031864284,425.54840964676225,420.9490280546184,423.75011727487254,2418915,69.86,64.34,0.33,1.14,1.21
2026-05-20 01:20:38.102234,421.0942774266925,424.1787388302406,421.1908349354462,422.79406581599966,4943290,67.78,65.49,-0.09,0.7,0.9
2026-05-21 01:20:38.102234,422.48426558384404,422.8999508643413,420.44408670838527,422.82488256774724,1689868,66.47,65.81,-0.16,0.54,0.84
2026-05-22 01:20:38.102234,420.44373056811287,422.8594420593195,419.0682140558872,421.98721503131407,5061945,61.83,64.49,-0.22,0.2,0.6
2026-05-23 01:20:38.102234,424.09212956518667,425.15989800763543,424.09303204662916,424.5420526371638,4651639,64.08,64.35,0.32,0.58,1.13
2026-05-24 01:20:38.102234,424.11155410731845,426.22866382972705,424.35264289596654,424.80488106166183,2110485,65.6,64.77,0.33,0.46,1.13
2026-05-25 01:20:38.102234,420.28855484726193,421.6133040548545,419.44771376622225,420.8568636206872,2458468,50.86,60.13,-0.51,-0.53,0.17
2026-05-26 01:20:38.102234,421.70563686338164,424.4997124943575,420.39673363623444,422.667571111627,7967523,50.67,56.98,-0.07,-0.13,0.57
2026-05-27 01:20:38.102234,417.24044185635137,421.79517550555306,417.88666392506616,418.8541867000511,8805238,37.64,50.53,-0.83,-0.89,-0.32
2026-05-28 01:20:38.102234,417.4565336692001,418.76430609457344,415.56956985719825,417.9458056982697,4845305,32.53,44.53,-0.73,-0.98,-0.56
2026-05-29 01:20:38.102234,417.80857825562936,420.36561332651075,417.70235032919953,418.1230225329132,4496187,29.67,39.58,-0.37,-0.81,-0.51
2026-05-30 01:20:38.102234,415.31005858963454,418.21310331353976,413.34055613098406,415.50805012535574,2998775,25.39,34.85,-0.74,-1.26,-1.15
2026-05-31 01:20:38.102234,410.64821430461853,414.7203988251012,409.56291789781756,412.460206374291,9505651,22.72,30.8,-0.99,-1.74,-1.83
2026-06-01 01:20:38.102234,413.26249882782287,415.6805218685366,413.7296889014814,414.4181137325251,3900912,24.86,28.82,-0.31,-1.1,-1.35
2026-06-02 01:20:38.102234,415.119098153886,416.42120810706797,414.4368582705452,415.20934537445135,1556497,29.17,28.94,0.02,-0.69,-1.16
2026-06-03 01:20:38.102234,414.21055792940416,416.6799674912485,412.4630928162539,414.7324775002531,9370618,30.98,29.62,0.06,-0.56,-1.25
2026-06-04 01:20:38.102234,416.09033437929907,419.8625309165896,416.72854173787374,417.01124255225653,8080814,40.95,33.4,0.54,0.08,-0.69
2026-06-05 01:20:38.102234,414.14583371461384,414.877504547419,413.1671421347347,414.17820013513153,1522640,41.54,36.11,-0.22,-0.4,-1.28
2026-06-06 01:20:38.102234,417.4089841004751,418.58843047161645,416.05302085901536,417.5414620798387,9493423,52.31,41.51,0.43,0.44,-0.39
