date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.104312,304.26151354231223,306.10668011114967,302.8478366536605,304.84410842045264,1369375,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.104312,305.58920829690527,308.2808824600462,304.1772418777057,306.7884194628908,6760141,50.0,50.0,0.32,0.32,0.32
2026-05-10 01:20:38.104312,308.2667249606771,310.64113913794137,309.8746460137722,309.925509781431,5214985,50.0,50.0,0.89,0.89,0.89
2026-05-11 01:20:38.104312,308.2970901111145,310.48052254675684,306.15585081815817,309.02290566899876,5307993,50.0,50.0,0.45,0.45,0.45
2026-05-12 01:20:38.104312,309.7778841129456,310.2757129138319,308.93075529638503,310.10710895856204,5291544,50.0,50.0,0.64,0.64,0.64
2026-05-13 01:20:38.104312,308.3405764005575,311.6337332573806,306.98398107336163,308.9336181748743,6195417,50.0,50.0,-0.01,0.22,0.22
2026-05-14 01:20:38.104312,305.2309656031667,308.6985810216201,305.65658058019613,307.2284852108954,8933430,50.0,50.0,-0.59,-0.29,-0.29
2026-05-15 01:20:38.104312,306.3080846552725,308.63346771221046,305.3866777532733,306.59861886809045,1143303,50.0,50.0,-0.58,-0.43,-0.43
2026-05-16 01:20:38.104312,305.60652189466504,308.9834370611177,304.9926526390979,306.3801037474293,6823874,46.73,48.91,-0.48,-0.45,-0.45
2026-05-17 01:20:38.104312,303.4910273487239,305.7790333190449,304.251510267802,304.84786034662693,6452414,34.15,43.99,-0.64,-0.85,-0.85
2026-05-18 01:20:38.104312,304.2311054801667,305.1612261468843,302.8903284010679,305.15119934676494,9038498,31.39,39.79,-0.29,-0.76,-0.69
2026-05-19 01:20:38.104312,300.47547744721794,304.5190814063278,301.70365716214457,301.8282012225355,3358971,21.34,33.64,-1.03,-1.69,-1.62
2026-05-20 01:20:38.104312,299.8228219778139,302.23173745732925,298.72179242225934,301.6489701108475,1358532,21.79,29.69,-0.76,-1.48,-1.55
2026-05-21 01:20:38.104312,300.3848382729084,303.1317353863111,299.7005235361493,301.6505184891334,9266933,22.08,27.16,-0.45,-1.24,-1.44
2026-05-22 01:20:38.104312,303.7177769756993,306.54943232702453,303.69138889128146,305.5302627681709,4524525,36.84,30.38,0.78,0.18,-0.16
2026-05-23 01:20:38.104312,301.9413291181664,305.90689966277176,302.04755372020946,303.4509893373068,8170953,39.92,33.56,0.21,-0.32,-0.79
2026-05-24 01:20:38.104312,301.8576014555303,303.14477208260064,300.74538594152267,303.12915693065605,9305283,40.93,36.02,0.02,-0.29,-0.84
2026-05-25 01:20:38.104312,304.6476688300876,307.3530864261958,304.29512088246895,305.85149245879643,4787653,54.82,42.29,0.63,0.63,0.04
2026-05-26 01:20:38.104312,302.95198696998455,304.0305970895771,302.8350491772211,303.1105386639463,7993974,53.5,46.02,-0.36,-0.17,-0.81
2026-05-27 01:20:38.104312,304.98782397171897,307.8383398556188,305.32999285247627,305.82754142829305,1275237,61.65,51.23,0.51,0.69,0.08
2026-05-28 01:20:38.104312,305.352129226097,308.108312318293,305.47273768134,306.2329967702965,1424944,67.77,56.74,0.46,0.79,0.19
2026-05-29 01:20:38.104312,304.22351656384774,307.4193990535904,304.627494525239,304.66929800279155,7077412,64.88,59.46,-0.15,0.18,-0.29
2026-05-30 01:20:38.104312,301.4728050901036,302.09836071977503,300.1511230440326,301.74543286747587,4287631,49.93,56.28,-0.85,-0.78,-1.11
2026-05-31 01:20:38.104312,303.5352220597984,306.44393987840505,302.37116762483527,304.90007786133515,7009879,53.18,55.25,0.07,0.15,-0.01
2026-06-01 01:20:38.104312,303.4214813586524,305.89916215478195,301.56764373674537,303.4804347792884,9935645,49.4,53.3,-0.24,-0.25,-0.37
2026-06-02 01:20:38.104312,302.82649731537725,303.2657294936593,302.8419594004828,303.13178580713816,8402763,45.42,50.67,-0.15,-0.35,-0.39
2026-06-03 01:20:38.104312,304.00055114055436,307.5666781984583,304.1868273029422,305.77642162057344,6890013,53.85,51.73,0.65,0.43,0.5
2026-06-04 01:20:38.104312,302.50935941987905,305.8947294400442,301.5623026446998,304.3319689616243,1195517,53.41,52.29,0.0,0.0,0.07
2026-06-05 01:20:38.104312,307.6224454696498,310.1465986145052,306.728986432414,309.4275420131227,8214912,66.54,57.04,1.38,1.47,1.69
2026-06-06 01:20:38.104312,310.8149457257765,312.66162430034683,309.40697935062235,311.4370512263984,6680270,74.43,62.84,1.5,1.94,2.24
