date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.113802,232.55767364960215,233.39766662033932,232.33949602018322,232.70637005487023,9745071,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.113802,232.94012280151838,234.99562758828503,230.89204838898493,233.06671699654294,5271608,50.0,50.0,0.08,0.08,0.08
2026-05-10 01:20:38.113802,229.428393136958,232.59886279518489,229.5972901500562,230.09000692226596,8120832,50.0,50.0,-0.8,-0.8,-0.8
2026-05-11 01:20:38.113802,227.06165404235819,229.95469677718833,225.62879248278122,227.91639038621048,1309938,50.0,50.0,-1.31,-1.31,-1.31
2026-05-12 01:20:38.113802,228.45789921502953,231.08371908516716,227.6445730311038,229.2174924025486,6814073,50.0,50.0,-0.6,-0.6,-0.6
2026-05-13 01:20:38.113802,231.1556954194827,234.416857306216,230.3148477280021,231.74450029585046,2990733,50.0,50.0,0.58,0.41,0.41
2026-05-14 01:20:38.113802,232.9903290902708,235.05570365428565,230.66344600421607,233.0162620492817,5459029,50.0,50.0,1.14,0.83,0.83
2026-05-15 01:20:38.113802,234.72810809907554,237.90383768109334,233.99493779412532,234.9046273191921,8410435,50.0,50.0,1.53,1.43,1.43
2026-05-16 01:20:38.113802,232.40949472620298,235.10124079976066,232.49052170464384,233.71262987849082,5244183,55.29,51.76,0.51,0.82,0.82
2026-05-17 01:20:38.113802,228.8486260075132,231.74339408952645,228.45193105921012,230.41796466321148,2976308,49.86,51.13,-1.01,-0.54,-0.54
2026-05-18 01:20:38.113802,226.3445387564786,229.58784742074985,227.0633309149667,227.7526287439139,6518497,39.01,47.09,-1.81,-1.48,-1.54
2026-05-19 01:20:38.113802,226.24807781778472,228.91704976167742,226.98845761053903,228.01107711235028,1525625,32.47,42.22,-1.28,-1.16,-1.31
2026-05-20 01:20:38.113802,227.60653133147204,229.79310746601553,226.3380144362396,228.62127403768088,3922652,28.23,37.56,-0.47,-0.83,-0.97
2026-05-21 01:20:38.113802,227.22720907908857,230.78326637590288,228.14813871456946,229.1662367854589,8496819,26.97,34.03,0.16,-0.65,-0.68
2026-05-22 01:20:38.113802,229.81865317379697,231.7217016477542,228.95020637859102,230.41548762475466,9308236,29.73,32.6,0.71,-0.16,-0.13
2026-05-23 01:20:38.113802,228.8362181338806,230.25683793313485,227.3560942388612,228.99363278758392,3957043,27.48,30.89,-0.02,-0.65,-0.7
2026-05-24 01:20:38.113802,226.68205205858996,229.48403057886748,225.05719318862185,227.12318173815856,6165654,25.17,28.98,-0.76,-1.21,-1.42
2026-05-25 01:20:38.113802,225.08407848686196,226.05132210573805,222.84863215249914,225.25445807938542,1725462,25.8,27.92,-1.29,-1.61,-2.11
2026-05-26 01:20:38.113802,228.04022667749828,230.53311517075912,225.67111994909268,228.0934441683953,8686939,36.9,30.92,0.05,-0.13,-0.83
2026-05-27 01:20:38.113802,228.43476636466096,231.81365709304845,226.75989384292103,229.43950348989588,4911405,49.11,36.98,0.73,0.5,-0.24
2026-05-28 01:20:38.113802,229.98040756608293,231.21736164472497,228.1218966627231,230.76484975211707,3214724,62.17,45.38,1.15,0.95,0.38
2026-05-29 01:20:38.113802,227.64927414671436,229.1410709423054,226.65908723114651,228.7795952428583,6135988,63.5,51.42,0.14,0.05,-0.39
2026-05-30 01:20:38.113802,226.02251139103154,228.04233782444862,224.7074745461421,227.2645072813748,7844316,58.75,53.86,-0.7,-0.55,-0.99
2026-05-31 01:20:38.113802,228.9787736497713,229.43842744715823,227.29027091008754,229.11041253763082,7222032,62.45,56.73,0.02,0.26,-0.21
2026-06-01 01:20:38.113802,228.0979496713225,229.00276370556796,225.57761731850357,228.47809369667354,4962832,62.56,58.67,-0.18,0.06,-0.47
2026-06-02 01:20:38.113802,228.06369124278942,230.74929572720214,225.39053618067746,228.1128218516929,5501030,61.28,59.54,-0.1,-0.06,-0.55
2026-06-03 01:20:38.113802,228.67862610633978,230.27069448804554,227.03725598618348,229.24076358729616,6679447,62.12,60.4,0.35,0.34,0.03
2026-06-04 01:20:38.113802,229.82279232001883,231.54159906758704,229.15945353600003,230.450770140243,6413198,68.35,63.05,0.6,0.65,0.65
2026-06-05 01:20:38.113802,230.74354990186038,233.49915784562717,230.67349427176651,232.0202466882294,7489858,73.3,66.47,1.03,1.16,1.37
2026-06-06 01:20:38.113802,226.72003092579382,230.04189554858664,226.70980871610456,228.15894785156073,9254191,61.95,64.96,-0.63,-0.47,-0.26
