date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.105732,340.58240772261416,344.7529195569818,341.15242040515125,342.3589248335261,5520208,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.105732,342.55780811092376,346.48925366125394,342.32274984729804,344.03919905179384,7646324,50.0,50.0,0.24,0.24,0.24
2026-05-10 01:20:38.105732,343.10209630940244,345.1729001176442,343.17060051811495,344.2676356520206,9427702,50.0,50.0,0.21,0.21,0.21
2026-05-11 01:20:38.105732,344.60408232124564,346.801152969118,343.6178525811028,345.87691681146737,9229300,50.0,50.0,0.51,0.51,0.51
2026-05-12 01:20:38.105732,346.9842914379001,348.9613060449262,344.6673729912804,347.57732611166415,3585968,50.0,50.0,0.8,0.8,0.8
2026-05-13 01:20:38.105732,347.25328671304055,349.1713878763092,348.29555791989,349.09607429031325,7454644,50.0,50.0,0.84,1.03,1.03
2026-05-14 01:20:38.105732,347.8953285379846,351.2518632513348,348.4894461514395,349.5174267533261,2054782,50.0,50.0,0.65,0.99,0.99
2026-05-15 01:20:38.105732,347.35459962339894,350.2898839702401,347.1024111620478,347.6448566221106,9436321,50.0,50.0,-0.09,0.39,0.39
2026-05-16 01:20:38.105732,347.23954092017476,350.2163316119459,345.82938429308706,348.7043556819537,6331505,58.26,52.75,0.06,0.62,0.62
2026-05-17 01:20:38.105732,347.7142373539883,351.21178457038184,348.41606425016755,349.28199097583376,3525663,64.82,56.77,0.12,0.71,0.71
2026-05-18 01:20:38.105732,349.31092411708266,353.1234912066,349.02021983631295,351.0591945513216,4900921,69.63,61.06,0.52,0.96,1.11
2026-05-19 01:20:38.105732,348.4259484560663,350.889885263478,350.0374761059128,350.0749979401626,5428968,69.06,63.73,0.21,0.51,0.75
2026-05-20 01:20:38.105732,347.8173131311707,348.853019292478,346.241251836803,348.36811744884716,3633595,60.63,62.7,-0.32,-0.1,0.24
2026-05-21 01:20:38.105732,346.00735058135217,348.6366886594559,345.91459513851277,346.79035029139305,7836046,44.81,56.73,-0.67,-0.58,-0.2
2026-05-22 01:20:38.105732,345.40699327709973,348.7637481080868,345.74059617928896,347.3050703007731,6343146,36.94,50.14,-0.41,-0.42,-0.05
2026-05-23 01:20:38.105732,344.3556340384401,347.20349667589915,345.16416029207016,346.313680678002,8513940,29.44,43.24,-0.42,-0.63,-0.31
2026-05-24 01:20:38.105732,344.0886651287412,347.23961869804174,341.93975009708777,344.89720892965715,1857564,28.44,38.31,-0.53,-0.9,-0.68
2026-05-25 01:20:38.105732,342.9345880739106,346.33308859808875,343.50155928989346,344.5376500734397,5679132,26.7,34.44,-0.41,-0.92,-0.74
2026-05-26 01:20:38.105732,344.9176789351121,346.51700295739204,342.81058779474665,345.77625408050375,1871811,29.24,32.7,0.0,-0.48,-0.36
2026-05-27 01:20:38.105732,345.87501495986646,347.8488692891493,344.167004875601,346.6105104642361,1779103,36.89,34.1,0.28,-0.16,-0.11
2026-05-28 01:20:38.105732,343.1918154522824,344.8353512225683,342.83852219700884,344.66846467754783,6205612,37.75,35.32,-0.18,-0.54,-0.71
2026-05-29 01:20:38.105732,345.11370496283143,347.9178056882271,346.4586577290115,346.5385556249109,1877336,47.63,39.42,0.26,0.1,-0.2
2026-05-30 01:20:38.105732,344.3979753243979,346.13249112243795,344.4000614154153,345.2579827452028,3587473,47.96,42.27,-0.15,-0.18,-0.59
2026-05-31 01:20:38.105732,343.95098152385,346.03190991723125,343.9798725355903,344.3164945209902,7064185,45.23,43.25,-0.34,-0.38,-0.84
2026-06-01 01:20:38.105732,341.4737635018932,344.24399696358546,340.70203718607047,342.5612838157687,7535515,38.74,41.75,-0.61,-0.75,-1.27
2026-06-02 01:20:38.105732,341.4507912633392,344.6406336981062,339.1791989168133,341.9596051375893,3915528,36.43,39.98,-0.63,-0.8,-1.34
2026-06-03 01:20:38.105732,338.18793875372563,342.2980104759948,338.6122344096394,339.8643333300737,1747279,28.77,36.24,-0.85,-1.26,-1.81
2026-06-04 01:20:38.105732,340.0818858326718,343.36363884690144,339.02255822623533,340.6129070293632,4202776,26.35,32.94,-0.37,-0.93,-1.49
2026-06-05 01:20:38.105732,337.2420199953018,339.6682724342136,337.3879772773649,339.08324970500524,3852608,22.93,29.61,-0.51,-1.18,-1.8
2026-06-06 01:20:38.105732,339.5878404436026,341.0738258697082,340.5347114143802,340.89965773746746,5491587,26.4,28.54,0.12,-0.49,-1.15
