date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.094626,468.1224080882392,471.9409824412526,467.9436571427466,469.90109016086035,7856912,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.094626,467.6937908774913,469.4334189552327,468.92954187080574,469.3331681325788,8819461,50.0,50.0,-0.06,-0.06,-0.06
2026-05-10 01:20:38.094626,468.3481520312963,470.3073096391809,466.5684917615027,469.51397930865534,1852867,50.0,50.0,-0.01,-0.01,-0.01
2026-05-11 01:20:38.094626,470.11025374345587,471.8739628962298,468.112690091617,470.6680744777587,4660599,50.0,50.0,0.17,0.17,0.17
2026-05-12 01:20:38.094626,470.4816031005417,473.8249234955698,468.45033853647215,470.9368029254248,7805731,50.0,50.0,0.18,0.18,0.18
2026-05-13 01:20:38.094626,468.93833999266104,470.9524241122532,470.1795390169932,470.36407459837454,3631576,50.0,50.0,0.04,0.05,0.05
2026-05-14 01:20:38.094626,465.76092091069705,468.01174863382727,465.1103253049587,467.4921468484133,9234171,50.0,50.0,-0.49,-0.48,-0.48
2026-05-15 01:20:38.094626,462.5905408939189,466.2258239274418,461.29457136901937,464.02157818703046,3233670,50.0,50.0,-1.0,-1.07,-1.07
2026-05-16 01:20:38.094626,464.0305471383948,466.5077472916375,462.9037254846257,464.14584794748134,1094504,40.92,46.97,-0.69,-0.93,-0.93
2026-05-17 01:20:38.094626,464.5713079677541,467.23219124840415,463.5766482323034,466.0583040224255,6974150,39.95,44.63,-0.08,-0.47,-0.47
2026-05-18 01:20:38.094626,461.8458767715351,465.2635278830569,462.79534916758746,462.9892797407139,5720876,31.14,40.14,-0.42,-0.98,-1.02
2026-05-19 01:20:38.094626,458.9393890856842,460.7818760715003,458.58348901395186,459.06056800795216,4464945,21.81,34.03,-0.91,-1.6,-1.71
2026-05-20 01:20:38.094626,457.57485152202304,458.74523113865706,457.2892080397384,458.6846806937343,1454971,17.35,28.47,-0.76,-1.45,-1.65
2026-05-21 01:20:38.094626,459.15215185077653,463.0659918541112,459.10761942865634,460.69602161202965,9855945,19.88,25.6,-0.17,-0.81,-1.14
2026-05-22 01:20:38.094626,461.19120352454576,463.1875871187846,461.5972352922426,462.57605746021153,2742931,29.69,26.97,0.39,-0.22,-0.68
2026-05-23 01:20:38.094626,462.10818831496357,464.4822173525122,461.4365539919565,462.3151023695149,8984603,36.64,30.19,0.36,-0.11,-0.69
2026-05-24 01:20:38.094626,459.4700642540313,463.5770236925489,458.8502462443673,461.13312963093824,9530647,37.31,32.56,0.01,-0.22,-0.89
2026-05-25 01:20:38.094626,456.93279088974447,460.91414655142364,457.3592180892752,458.3760875242377,5078405,28.52,31.22,-0.57,-0.7,-1.4
2026-05-26 01:20:38.094626,455.96472419502186,457.7085864944897,454.6303064267027,457.09052021359474,4196830,26.73,29.72,-0.7,-0.83,-1.59
2026-05-27 01:20:38.094626,456.877061791372,458.806444279264,456.86967590652813,458.7221799040251,7071651,31.66,30.37,-0.18,-0.31,-1.18
2026-05-28 01:20:38.094626,458.0305501743094,461.3140871661396,458.85386975901906,459.18458399377795,5228728,36.52,32.42,0.06,-0.13,-0.97
2026-05-29 01:20:38.094626,461.6306205331695,464.6345257279987,460.28736013394723,462.91745790793846,9167747,51.96,38.93,0.8,0.6,-0.09
2026-05-30 01:20:38.094626,461.8730919565611,465.13353821334493,460.4775014562819,463.03275939014577,3666400,61.3,46.39,0.62,0.53,0.0
2026-05-31 01:20:38.094626,464.3253035694943,465.47838976506443,462.423168869936,465.03097174511873,6282846,72.83,55.2,0.7,0.87,0.49
2026-06-01 01:20:38.094626,461.90516563169473,464.60671569929457,460.7386472864461,462.82380797673153,4845783,73.73,61.38,0.05,0.38,0.11
2026-06-02 01:20:38.094626,462.03691553104085,464.4928135895407,461.44617629286887,462.4777918195298,6149161,73.27,65.34,-0.17,0.3,0.12
2026-06-03 01:20:38.094626,462.33548181520496,464.07813469556993,462.0484091682691,462.8294746200722,7153620,74.04,68.24,-0.09,0.34,0.24
2026-06-04 01:20:38.094626,464.91014532756583,469.1266230335583,464.3461525379189,466.79555656503305,5987133,76.35,70.94,0.6,1.02,1.07
2026-06-05 01:20:38.094626,463.99466246423816,466.483380289708,464.4077238331403,465.9098912843892,7796330,73.8,71.89,0.38,0.63,0.86
2026-06-06 01:20:38.094626,466.51055783007394,469.96342309427285,466.8914036633779,467.0297358603728,2538368,72.43,72.07,0.43,0.7,1.09
