date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2025-02-14,23.82999992370605,27.059999465942383,23.63500022888184,25.54700088500977,32700,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2025-02-18,26.45499992370605,28.429000854492188,26.45499992370605,28.21999931335449,76000,0.0,0.0,0.0,50.0,50.0,4.97,4.97,4.97
2025-02-19,27.709999084472656,29.01000022888184,27.3700008392334,28.520000457763672,46100,0.0,0.0,0.0,50.0,50.0,3.98,3.98,3.98
2025-02-20,28.270000457763672,28.420000076293945,26.739999771118164,28.0,17700,0.0,0.0,0.0,50.0,50.0,1.55,1.55,1.55
2025-02-21,28.06999969482422,28.540000915527344,26.780000686645508,26.920000076293945,30600,0.0,0.0,0.0,50.0,50.0,-1.9,-1.9,-1.9
2025-02-24,26.299999237060547,26.299999237060547,23.89999961853028,25.31999969482422,23100,0.0,0.0,0.0,50.0,50.0,-7.58,-6.53,-6.53
2025-02-25,24.7810001373291,24.7810001373291,23.280000686645508,23.76000022888184,7300,0.0,0.0,0.0,50.0,50.0,-10.35,-10.72,-10.72
2025-02-26,25.4689998626709,26.540000915527344,25.280000686645508,25.8799991607666,38700,0.0,0.0,0.0,50.0,50.0,-0.37,-2.42,-2.42
2025-02-27,26.739999771118164,26.739999771118164,22.1879997253418,22.34000015258789,122000,0.0,0.0,0.0,34.08,44.69,-10.08,-14.26,-14.26
2025-02-28,19.3700008392334,20.584999084472656,18.729999542236328,20.209999084472656,61400,0.0,0.0,0.0,27.52,38.97,-14.01,-20.66,-20.66
2025-03-03,20.489999771118164,20.489999771118164,17.1200008392334,17.389999389648438,47100,0.0,0.0,0.0,19.1,32.34,-20.65,-29.47,-29.7
2025-03-04,16.420000076293945,17.780000686645508,16.360000610351562,16.84000015258789,23800,0.0,0.0,0.0,14.05,26.25,-17.98,-28.4,-30.06
2025-03-05,17.0,18.030000686645508,16.719999313354492,17.969999313354492,36000,0.0,0.0,0.0,13.77,22.09,-5.17,-20.0,-23.88
2025-03-06,16.783000946044922,17.40999984741211,16.400999069213867,16.40999984741211,13700,0.0,0.0,0.0,9.34,17.84,-7.62,-22.97,-28.95
2025-03-07,16.0,16.219999313354492,14.770999908447266,15.81999969482422,19100,0.0,0.0,0.0,9.15,14.94,-6.31,-21.66,-30.03
2025-03-10,15.279999732971191,15.539999961853027,15.178999900817873,15.489999771118164,11600,0.0,0.0,0.0,8.1,12.66,-6.16,-19.37,-30.11
2025-03-11,15.529999732971191,16.15999984741211,15.4350004196167,15.850000381469728,20100,0.0,0.0,0.0,8.41,11.24,-2.81,-13.95,-27.27
2025-03-12,17.020000457763672,17.3700008392334,16.469999313354492,16.899999618530273,21500,0.0,0.0,0.0,17.81,13.43,5.01,-3.55,-21.47
2025-03-13,16.663999557495117,16.780000686645508,15.8100004196167,16.1299991607666,6500,0.0,0.0,0.0,19.79,15.55,0.57,-4.56,-24.05
2025-03-14,16.989999771118164,17.77899932861328,16.989999771118164,17.204999923706055,16800,0.0,0.0,0.0,38.09,23.07,5.46,3.64,-18.21
2025-03-17,17.690000534057617,18.32999992370605,17.690000534057617,17.979999542236328,19600,0.0,0.0,0.0,55.45,33.86,6.94,7.93,-12.96
