date,open,high,low,close,volume,kd_k,kd_d,bias_5,bias_10,bias_20
2026-05-08 01:20:38.096030,236.91368928269895,239.28305659843284,237.29810140747384,237.35246809787904,5494750,50.0,50.0,0.0,0.0,0.0
2026-05-09 01:20:38.096030,235.4576320851887,238.4804965373805,236.84277824279374,236.92206958936282,5099948,50.0,50.0,-0.09,-0.09,-0.09
2026-05-10 01:20:38.096030,233.07178862879127,234.45623736731332,233.91953059015447,234.30822271244142,2847366,50.0,50.0,-0.8,-0.8,-0.8
2026-05-11 01:20:38.096030,235.96651644610617,239.45106517800235,234.67160435492445,236.79178620090613,4339740,50.0,50.0,0.19,0.19,0.19
2026-05-12 01:20:38.096030,234.00354045978736,237.41399863101495,232.53999248920877,234.46040838955534,6155048,50.0,50.0,-0.64,-0.64,-0.64
2026-05-13 01:20:38.096030,230.87260853087844,232.71837608076288,230.2690814930292,232.71017427265195,9153824,50.0,50.0,-0.99,-1.15,-1.15
2026-05-14 01:20:38.096030,233.14470676230883,237.54239391426935,233.35612004959418,234.90447821361806,4969294,50.0,50.0,0.11,-0.19,-0.19
2026-05-15 01:20:38.096030,232.83008209722686,233.86859058715334,232.66289809008796,233.44908635737139,6843360,50.0,50.0,-0.43,-0.71,-0.71
2026-05-16 01:20:38.096030,230.06213194445502,234.3874840508175,229.41167210057012,231.50498389963343,2142490,40.28,46.76,-0.81,-1.37,-1.37
2026-05-17 01:20:38.096030,230.77827185520573,233.08235249939762,229.829483825066,232.48175519401892,6324276,37.05,43.52,-0.23,-0.86,-0.86
2026-05-18 01:20:38.096030,233.4748202963911,235.36505890013686,232.56273595590096,234.23179720641974,3082295,40.7,42.58,0.39,0.02,-0.1
2026-05-19 01:20:38.096030,232.67118144816507,233.63240317536085,231.59077419047713,233.4852771286549,6731068,40.66,41.94,0.2,-0.15,-0.38
2026-05-20 01:20:38.096030,231.77132238629568,234.8329380083249,231.7921231169271,233.19455642903546,6041031,42.62,42.17,0.09,-0.23,-0.47
2026-05-21 01:20:38.096030,233.2094929680729,236.0318243428744,232.3410399866079,233.90884781485303,5351016,46.85,43.73,0.19,0.2,-0.15
2026-05-22 01:20:38.096030,229.30521771899532,231.66736856437146,228.20345551303294,230.07825818526982,2238130,37.92,41.79,-1.25,-1.25,-1.67
2026-05-23 01:20:38.096030,230.08470339909215,231.99834433653652,229.50547699099855,230.57772369088093,6688818,35.39,39.66,-0.72,-0.95,-1.37
2026-05-24 01:20:38.096030,230.45225439942482,235.15516939758322,229.47954229056754,232.3188322742728,6628721,41.12,40.15,0.13,-0.09,-0.59
2026-05-25 01:20:38.096030,229.50013710819206,233.02077879886727,229.06439923121496,230.64052360095582,5171791,37.79,39.36,-0.37,-0.69,-1.23
2026-05-26 01:20:38.096030,233.08738370017142,235.4961955785449,233.57342379848384,234.86663526003088,5708708,53.56,44.09,1.37,0.98,0.55
2026-05-27 01:20:38.096030,232.29601769207463,233.02708048708482,231.42207624993864,232.54194421383275,8877887,54.18,47.46,0.15,-0.02,-0.43
2026-05-28 01:20:38.096030,232.3933045724388,234.55093965523716,232.56827136577164,232.90887037758995,1409805,56.16,50.36,0.11,0.2,-0.17
2026-05-29 01:20:38.096030,231.47758253023687,234.6841094457336,232.85418720256888,233.02617798745442,7361028,57.97,52.9,0.1,0.27,-0.04
2026-05-30 01:20:38.096030,234.64640562138163,238.48422853201822,233.69435529148723,235.78971761586965,6200296,63.25,56.35,0.84,1.34,1.11
2026-05-31 01:20:38.096030,237.76800582957574,239.01498243879564,236.27791327961666,238.1004898529129,4915963,72.43,61.71,1.55,2.15,2.08
2026-06-01 01:20:38.096030,235.48927117862937,238.8875636181826,233.4668591173451,236.37205320027996,5356991,72.77,65.4,0.48,1.14,1.29
2026-06-02 01:20:38.096030,235.58856067700452,235.708988656282,232.69320274621086,235.6593300666472,9872189,70.61,67.13,-0.06,0.61,0.92
2026-06-03 01:20:38.096030,235.3730603558402,236.93533885664962,235.12321780381583,236.55071539619135,6943227,69.59,67.95,0.02,0.81,1.27
2026-06-04 01:20:38.096030,231.10424038443975,235.71448442016816,231.27671632007875,232.74075748483426,9615487,52.7,62.87,-1.33,-0.9,-0.35
2026-06-05 01:20:38.096030,233.558150953124,236.8985768488644,232.57436804804507,234.07479793741507,3250888,47.18,57.64,-0.43,-0.3,0.17
2026-06-06 01:20:38.096030,234.44509703144996,236.90430469615347,234.1014064896432,236.0417231495736,3342493,51.98,55.75,0.44,0.39,0.93
